id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_login,created_at,updated_at,quality_grade,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
20357446,2019/01/10 5:42 PM NZDT,2019-01-10,2019-01-10 04:42:00 UTC,Auckland,,robin_booth,2019-02-15 06:03:26 UTC,2019-02-15 18:22:46 UTC,research,Found dead.,false,5,2,false,,"Oparau, New Zealand",-38.0428865743,174.931089848,15,,,false,,,Striped lax beetle,Thelyphassa lineata,Striped lax beetle,Insecta,380639,Animalia,Arthropoda,Insecta,Coleoptera,Oedemeridae,Thelyphassa,Thelyphassa lineata,
20360337,2019-02-03T07:30,2019-02-03,2019-02-02 20:30:00 UTC,Sydney,,questagame,2019-02-15 07:48:06 UTC,2019-02-18 10:47:18 UTC,research,"Sighting and photos (c) animalcatchers.
",false,2,0,false,111,"Victoria, AU",-36.9897242781,146.1887558471,,obscured,,true,,,Fiddler Beetle,Eupoecila australasiae,Fiddler Beetle,Insecta,201859,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Eupoecila,Eupoecila australasiae,
20360418,2019-02-15,2019-02-15,,Auckland,,daydreamer568,2019-02-15 07:58:35 UTC,2019-02-21 09:25:00 UTC,research,2 adults,false,3,0,false,,"Kimberley reserve, Levin, ",-40.667563,175.302937,,,,false,,,Veelkleurig Aziatisch lieveheersbeestje,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20360665,2019-02-15T19:23,2019-02-15,2019-02-15 08:23:00 UTC,Sydney,,questagame,2019-02-15 08:37:30 UTC,2019-02-18 15:06:41 UTC,needs_id,"Sighting and photos (c) mcktamara.
Field Notes - Live black beetle (approx 25 mm long, stout), found on track in pine/eucalypt plantation. I am wondering if it might be a female stag beetle and the closest i could find is lamprima aurata- however this one is not coloured as other beetles of this type, so i am doubtful. Antennae comb-like at the ends. Elytra slightly flanged along edges and have quite a sheen. ",false,1,0,false,111,"Victoria, AU",-38.3686371527,146.1130989204,,obscured,,true,,,Stag Beetles,Lucanidae,Stag Beetles,Insecta,49083,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,,,
20360724,2019-02-13T21:15,2019-02-13,2019-02-13 10:15:00 UTC,Sydney,,questagame,2019-02-15 08:49:04 UTC,2020-03-01 12:38:44 UTC,needs_id,"Sighting and photos (c) jordana1971.
Field Notes - Longicorn beetle. Rural property. Just the 1. ",false,3,1,false,111,"Western Australia, AU",-34.2352816096,116.1948220191,,obscured,,true,,,Flat-faced Longhorn Beetles,Lamiinae,Flat-faced Longhorn Beetles,Insecta,50265,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,,,
20360795,2019/02/13 4:46 PM CET,2019-02-13,2019-02-13 15:46:00 UTC,Paris,,muge57,2019-02-15 08:52:01 UTC,2019-02-17 09:26:07 UTC,needs_id,,false,1,0,false,,"Rurange-lès-Thionville, France",49.2632269073,6.2508763192,130,,,false,,,Amara,Amara,Sun Beetles,Insecta,130434,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Amara,,
20360939,2019-02-12 11:53:03 AM GMT+01:00,2019-02-12,2019-02-12 10:53:03 UTC,Amsterdam,,aldranza,2019-02-15 09:12:53 UTC,2019-04-24 07:49:58 UTC,research,Many tiny beetles inactive under rocks. About 5mm. ,false,2,0,false,2,"Unnamed Road, Tunisie",34.7002792358,11.1430559158,,,,false,gps,gps,Sclerum armatum,Sclerum armatum,,Insecta,884806,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Sclerum,Sclerum armatum,
20360985,2019-02-15T15:54,2019-02-15,2019-02-15 04:54:00 UTC,Sydney,,questagame,2019-02-15 09:18:19 UTC,2019-02-19 01:36:44 UTC,research,"Sighting and photos (c) alf.
",false,2,0,false,111,"Victoria, AU",-38.0014751654,147.0373930927,,obscured,,true,,,Fiddler Beetle,Eupoecila australasiae,Fiddler Beetle,Insecta,201859,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Eupoecila,Eupoecila australasiae,
20361043,2019-02-13T11:18,2019-02-13,2019-02-13 00:18:00 UTC,Sydney,,questagame,2019-02-15 09:29:39 UTC,2019-02-19 11:37:00 UTC,research,"Sighting and photos (c) brendan5.
Field Notes - Right in the middle if the city-barely a plant in sight.",false,2,0,false,111,"New South Wales, AU",-33.8844239322,151.2329310307,,obscured,,true,,,Cowboy Beetle,Chondropyga dorsalis,Cowboy Beetle,Insecta,341892,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Chondropyga,Chondropyga dorsalis,
20361053,2019/02/14 10:31 AM HKT,2019-02-14,2019-02-14 02:31:00 UTC,Hong Kong,,kitlaw,2019-02-15 09:31:44 UTC,2019-02-15 13:39:09 UTC,needs_id,,false,1,0,false,,香港大埔,22.4423218,114.1655064,3225,,,false,,,花螢科 (菊虎科),Cantharidae,Soldier Beetles,Insecta,52932,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,,,
20361110,2019/02/11 8:02 AM AEDT,2019-02-11,2019-02-10 21:02:00 UTC,Melbourne,,reiner,2019-02-15 09:40:24 UTC,2019-05-24 08:57:52 UTC,research,,false,2,0,false,,"Burramine VIC 3730, Australia",-35.9861095799,145.8196507782,50,,,false,,,Hippodamia variegata,Hippodamia variegata,Variegated Lady Beetle,Insecta,143034,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,Hippodamia variegata,
20361199,2019/02/11 9:55 AM AEDT,2019-02-11,2019-02-10 22:55:00 UTC,Melbourne,,reiner,2019-02-15 09:48:43 UTC,2019-02-15 21:34:23 UTC,research,,false,1,0,false,,"Burramine VIC 3730, Australia",-35.9771493925,145.8360814749,200,,,false,,,Red and Blue Beetle,Dicranolaius bellulus,Red and Blue Beetle,Insecta,487537,Animalia,Arthropoda,Insecta,Coleoptera,Melyridae,Dicranolaius,Dicranolaius bellulus,
20361404,2019/02/14,2019-02-14,,Belgrade,,dendzo,2019-02-15 10:21:56 UTC,2019-02-15 12:35:21 UTC,research,Found in my house.,false,2,0,false,,"Beli Potok, Serbia",44.707538,20.522381,,,,false,,,Drugstore Beetle,Stegobium paniceum,Drugstore Beetle,Insecta,231494,Animalia,Arthropoda,Insecta,Coleoptera,Ptinidae,Stegobium,Stegobium paniceum,
20361563,2019/02/11 7:51 PM AEDT,2019-02-11,2019-02-11 08:51:00 UTC,Melbourne,,reiner,2019-02-15 10:44:40 UTC,2019-02-15 21:32:35 UTC,research,,false,1,0,false,,"Burramine VIC 3730, Australia",-35.9572264556,145.8907760139,100,,,false,,,Red and Blue Beetle,Dicranolaius bellulus,Red and Blue Beetle,Insecta,487537,Animalia,Arthropoda,Insecta,Coleoptera,Melyridae,Dicranolaius,Dicranolaius bellulus,
20361702,Thu Feb 14 2019 12:56:14 GMT+0100 (GMT+1),2019-02-14,2019-02-14 11:56:14 UTC,Rome,,andreaq,2019-02-15 11:06:51 UTC,2019-02-15 16:45:53 UTC,needs_id,,false,2,0,false,3,"20124, Milano, Lombardia, IT",45.48433,9.1929416667,16,,,false,,,Whiplash Rove Beetles,Paederus,Whiplash Beetles,Insecta,132026,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Paederus,,
20361740,Fri Feb 15 2019 11:50:55 GMT+0100 (GMT+1),2019-02-15,2019-02-15 10:50:55 UTC,Rome,,eddibisulli,2019-02-15 11:11:05 UTC,2019-03-01 18:01:41 UTC,research,"Phosphuga atrata

https://en.wikipedia.org/wiki/Phosphuga_atrata",false,3,0,false,3,"Via Candiano 550, Cesena, Emilia-Romagna, IT",44.0834611667,12.2005883333,5,,,false,,,Black snail beetle,Phosphuga atrata,Black snail beetle,Insecta,362281,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Phosphuga,Phosphuga atrata,
20361752,Fri Feb 15 2019 11:28:37 GMT+0100 (GMT+1),2019-02-15,2019-02-15 10:28:37 UTC,Rome,,eddibisulli,2019-02-15 11:15:00 UTC,2019-03-02 17:00:08 UTC,research,"Hippodamia variegata variegata (Goeze, 1777)

La comune  Coccinella dei terreni incolti

Di 3-6 mm. Pronoto giallo pallido decorato da macchia nera caratteristica a forma di maschera. Elitre arancioni. Specie estremamente variabile nel numero dei punti neri presenti sulle elitre (da 0 a 13).

E' presente lungo i litorali, nei campi, giardini ed incolti prediligendo comunque ambienti esposti ed assolati. Si nutre principalmente di afidi. Il periodo di attività va da marzo a ottobre.

https://en.wikipedia.org/wiki/Hippodamia_variegata",false,1,0,false,3,"Fiume Savio, Cesena, Emilia-Romagna, IT",44.0784111667,12.1999866667,10,,,false,,,Hippodamia variegata,Hippodamia variegata,Variegated Lady Beetle,Insecta,143034,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,Hippodamia variegata,
20362194,2019-02-15 12:16:53 pm GMT,2019-02-15,2019-02-15 12:16:53 UTC,Edinburgh,,petemella,2019-02-15 12:18:31 UTC,2019-05-08 22:00:56 UTC,research,,false,4,0,false,2,"547 Oxford St, Sheffield S6 3FE, UK",53.3847198486,-1.4906083345,,,,false,gps,gps,Veelkleurig Aziatisch lieveheersbeestje,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20362384,2019/02/14 10:07 PM CST,2019-02-14,2019-02-15 04:07:00 UTC,Central Time (US & Canada),,cgritz,2019-02-15 12:37:38 UTC,2019-02-15 17:51:48 UTC,research,,false,1,0,false,,"Maypearl, TX, USA",32.3117412879,-97.0161093726,15,,,false,,,Lichenophanes bicornis,Lichenophanes bicornis,,Insecta,223621,Animalia,Arthropoda,Insecta,Coleoptera,Bostrichidae,Lichenophanes,Lichenophanes bicornis,
20362677,2019/02/15 1:36 PM CET,2019-02-15,2019-02-15 12:36:00 UTC,Belgrade,,dendzo,2019-02-15 12:54:24 UTC,2019-02-15 13:46:12 UTC,research,,false,1,0,false,,"Бањица, Београд, Србија",44.759196,20.473334,,,,false,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20362769,Fri Feb 15 2019 14:20:38 GMT+0800 (GMT+8),2019-02-15,2019-02-15 06:20:38 UTC,Hong Kong,,wai2,2019-02-15 13:00:54 UTC,2019-02-15 13:01:16 UTC,needs_id,,false,0,0,false,3,"太和, 太和, 新界, HK",22.466777682,114.1799028841,98,,,false,,,,Henosepilachna vigintioctopunctata,Hadda Beetle,Insecta,354799,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Henosepilachna,Henosepilachna vigintioctopunctata,
20363040,2019-02-14 5:04:01 下午 台北,2019-02-14,2019-02-14 09:04:01 UTC,Taipei,,stevenson1002,2019-02-15 13:22:36 UTC,2019-02-15 13:23:36 UTC,needs_id,,false,0,0,false,2,500台灣彰化縣彰化市中興路100巷35號,24.0709266663,120.5458221436,,,,false,gps,gps,食蟎瓢蟲屬,Stethorus,Mite-Destroying Lady Beetles,Insecta,211369,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Stethorus,,
20363342,2019-02-15T10:37,2019-02-15,2019-02-14 23:37:00 UTC,Sydney,,questagame,2019-02-15 13:51:53 UTC,2019-08-11 05:39:07 UTC,research,"Sighting and photos (c) chelonajill.
Field Notes - about 25mm long",false,2,0,false,111,"Queensland, AU",-21.0923249912,149.1522137055,,obscured,,true,,,Green Carab Beetle,Calosoma schayeri,Green Carab Beetle,Insecta,201385,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Calosoma,Calosoma schayeri,
20363686,2019/02/15 3:08 PM CET,2019-02-15,2019-02-15 14:08:00 UTC,Belgrade,,dendzo,2019-02-15 14:11:25 UTC,2020-01-14 20:21:13 UTC,research,,false,3,0,false,,"Бањица, Београд, Србија",44.759196,20.473334,,,,false,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20363730,2019/02/15 3:13 PM CET,2019-02-15,2019-02-15 14:13:00 UTC,Belgrade,,dendzo,2019-02-15 14:16:25 UTC,2019-03-10 14:53:02 UTC,research,,false,2,0,false,,"Бањица, Београд, Србија",44.759196,20.473334,,,,false,,,Two-spotted Ladybug,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,Adalia bipunctata,
20363801,2019/02/14 7:32 PM CST,2019-02-14,2019-02-15 01:32:00 UTC,Central Time (US & Canada),,mako252,2019-02-15 14:23:00 UTC,2019-02-15 16:29:00 UTC,needs_id,,false,1,0,false,,"Hidalgo County, TX, USA",26.5398486045,-98.0415708005,2,,,false,,,May Beetles,Phyllophaga,May Beetles,Insecta,84629,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllophaga,,
20363935,Fri Feb 15 2019 19:41:27 GMT+0800 (GMT+8),2019-02-15,2019-02-15 11:41:27 UTC,Australia/Perth,,eekb,2019-02-15 14:31:06 UTC,2019-03-16 09:56:49 UTC,needs_id,"Same kind as http://www.inaturalist.org/observations/20363879 , apologies for the photo!! Just to help record that suddenly there are a lot of (the same kind of) new beetles about.",false,1,0,false,3,"The Education University of Hong Kong, Ting Kok, New Territories, HK",22.47118,114.1945283333,5,,,false,,,Pyrrhalta kwangtungensis,Pyrrhalta kwangtungensis,,Insecta,348632,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Pyrrhalta,Pyrrhalta kwangtungensis,
20363943,2019-02-15 2:30:44 pm GMT+00:00,2019-02-15,2019-02-15 14:30:44 UTC,Edinburgh,,sheriff_kelly,2019-02-15 14:31:36 UTC,2019-05-20 15:17:16 UTC,research,,false,4,0,false,2,"53 Chaucer Dr, Liverpool L12 0LH, UK",53.4451871786,-2.884312431,48,,,false,,,Veelkleurig Aziatisch lieveheersbeestje,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20363945,Fri Feb 15 2019 08:30:27 GMT-0600 (CST),2019-02-15,2019-02-15 14:30:27 UTC,Central Time (US & Canada),,fieldingzogg,2019-02-15 14:31:56 UTC,2020-01-14 20:21:14 UTC,research,,false,4,0,false,3,"9375 Huebner Rd, San Antonio, TX, US",29.5295207179,-98.5940769169,891,,,false,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20364215,Fri Feb 15 2019 09:51:17 GMT-0500 (EST),2019-02-15,2019-02-15 14:51:17 UTC,Eastern Time (US & Canada),,eccles1,2019-02-15 14:51:54 UTC,2019-02-15 15:03:48 UTC,needs_id,,false,0,0,false,3,"32130, De Leon Springs, FL, US",29.1826563518,-81.3486787481,16,,,false,,,,Phanaeus,Burrowing Dung Beetles,Insecta,83930,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phanaeus,,
20364559,2019-02-16 3:00:00 pm GMT,2019-02-16,2019-02-16 15:00:00 UTC,UTC,,jojoby,2019-02-15 15:19:59 UTC,2019-05-22 13:46:51 UTC,research,,false,3,0,false,2,"53 Chaucer Dr, Liverpool L12 0LH, UK",53.4451942412,-2.8830179572,132,,,false,gps,gps,Veelkleurig Aziatisch lieveheersbeestje,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20364684,2019/02/15 ,2019-02-15,,Belgrade,,dendzo,2019-02-15 15:31:42 UTC,2019-02-15 16:31:44 UTC,research,© Davor Marković,false,1,0,false,,"Konjarnik, Belgrade, Serbia",44.782683,20.506691,,,,false,,,majka obecná,Meloe proscarabaeus,Black Oil Beetle,Insecta,82109,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Meloe,Meloe proscarabaeus,
20364765,Thu Feb 14 2019 09:40:00 GMT-0600 (CST),2019-02-14,2019-02-14 15:40:00 UTC,Central Time (US & Canada),,darbykcooley,2019-02-15 15:35:55 UTC,2019-02-15 19:09:14 UTC,needs_id,,false,1,0,false,3,"Mississippi, US",31.5613005493,-89.3644632901,7659,obscured,,true,,,Oryctini,Strategus,Ox Beetles,Insecta,196310,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Strategus,,
20364887,2019/02/09 10:01 AM +08,2019-02-09,2019-02-09 02:01:00 UTC,Singapore,,mdjusri,2019-02-15 15:45:21 UTC,2019-02-15 15:46:45 UTC,needs_id,,false,0,0,false,,"Dairy Farm Nature Park, Singapore",1.3592086723,103.7700144544,87,,,false,,,Epilachna Ladybugs,Epilachna,Epilachna Lady Beetles,Insecta,154560,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Epilachna,,
20365092,2019-02-15T20:18,2019-02-15,2019-02-15 09:18:00 UTC,Sydney,,questagame,2019-02-15 15:56:42 UTC,2019-02-26 06:58:14 UTC,needs_id,"Sighting and photos (c) helen_wakefield.
",false,2,0,false,111,"Western Australia, AU",-31.8878733804,115.7008588161,,obscured,,true,,,Dusty Surface Beetles,Gonocephalum,Dusty Surface Beetles,Insecta,357479,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Gonocephalum,,
20365282,Fri Feb 15 2019 09:32:19 GMT-0600 (CST),2019-02-15,2019-02-15 15:32:19 UTC,Mexico City,,alberto22,2019-02-15 16:07:13 UTC,2019-06-18 22:39:19 UTC,research,,false,2,0,false,3,"Tlalmanalco, Tlalmanalco, Edomex, MX",19.1832333333,-98.8140716667,5,,,false,,,Convergent Lady Beetle,Hippodamia convergens,Convergent Lady Beetle,Insecta,48987,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,Hippodamia convergens,
20365432,2019-02-11T16:27,2019-02-11,2019-02-11 05:27:00 UTC,Sydney,,questagame,2019-02-15 16:18:56 UTC,2019-03-02 11:37:26 UTC,needs_id,"Sighting and photos (c) ben_revell.
",false,0,0,false,111,"Queensland, AU",-24.5638590131,151.4012652853,,obscured,,true,,,Id Please,Digitonthophagus gazella,Gazelle Scarab,Insecta,209108,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Digitonthophagus,Digitonthophagus gazella,
20365644,Fri Feb 15 2019 09:34:09 GMT-0600 (CST),2019-02-15,2019-02-15 15:34:09 UTC,Central Time (US & Canada),,xanettaguilar,2019-02-15 16:30:08 UTC,2019-11-22 16:43:47 UTC,research,,false,1,0,false,3,"67520, Montemorelos, NL, MX",25.196755,-99.821555,5,,,false,,,Catarina asiática,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20365675,2019/02/15 11:31 AM CET,2019-02-15,2019-02-15 10:31:00 UTC,Copenhagen,,mikkel65,2019-02-15 16:32:16 UTC,2019-05-05 10:48:13 UTC,research,,false,3,0,false,,"8520 Lystrup, Danmark",56.221146,10.2318,,,,false,,,Coccinelle à deux points,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,Adalia bipunctata,
20365701,2019-02-13 10:33:44 a. m. GMT-06:00,2019-02-13,2019-02-13 16:33:44 UTC,Mexico City,,gonzalosierra,2019-02-15 16:34:00 UTC,2020-01-14 20:21:20 UTC,research,,false,1,0,false,2,"Calle Codagem, Fraccionamiento Alamos 1, Metepec, Méx., México",19.2392863,-99.5881282,22,,,false,,,Catarina asiática,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20365832,2019/02/15 2:37 PM CET,2019-02-15,2019-02-15 13:37:00 UTC,Paris,,perkpenn,2019-02-15 16:40:48 UTC,2019-03-30 08:06:57 UTC,research,,false,2,0,false,,"89600 Saint-Florentin, France",48.000552,3.729512,1305,,,false,,,Oulema,Oulema melanopus,Cereal Leaf Beetle,Insecta,131902,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Oulema,Oulema melanopus,
20366392,2019-02-15 10:10:07 AM MST,2019-02-15,2019-02-15 17:10:07 UTC,Mountain Time (US & Canada),,alexanderprice,2019-02-15 17:11:48 UTC,2019-02-15 23:05:49 UTC,needs_id,"",false,0,0,false,2,"1814 California St NE, Albuquerque, NM 87110, USA",35.0953889,-106.5749302,21,,,false,,,Dermestes,Dermestes maculatus,Hide Beetle,Insecta,81950,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Dermestes,Dermestes maculatus,
20366975,2019-02-15 11:40:07 AM CST,2019-02-15,2019-02-15 17:40:07 UTC,Central Time (US & Canada),,erin167,2019-02-15 17:41:21 UTC,2020-01-14 20:21:21 UTC,research,,false,2,0,false,2,"39687 LA-74, Gonzales, LA 70737, USA",30.25498675,-90.94398837,9,,,false,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20367126,2019/01/24 6:14 PM +0200,2019-01-24,2019-01-24 16:14:00 UTC,Africa/Johannesburg,,nicky,2019-02-15 17:47:38 UTC,2019-02-18 12:13:36 UTC,research,,false,1,0,false,,"Fynbos Reserve, RCC, South Cape DC, South Africa",-34.0951233333,23.2734566667,,,,false,,,Lunate Blister Beetle,Hycleus lunatus,Lunate Blister Beetle,Insecta,556128,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Hycleus,Hycleus lunatus,
20368015,Fri Feb 15 2019 11:57:17 GMT+1300 (GMT+13),2019-02-15,2019-02-14 22:57:17 UTC,Nuku'alofa,,zoology,2019-02-15 18:42:18 UTC,2019-02-15 20:41:04 UTC,research,"",false,2,0,false,3,"Matiu/Somes Island, Somes Island, Wellington, NZ",-41.2577110112,174.8654616935,305,,,false,,,New Zealand Common Tiger Beetle,Neocicindela tuberculata,New Zealand Common Tiger Beetle,Insecta,387613,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Neocicindela,Neocicindela tuberculata,
20368074,2019-02-06 4:09:44 p. m. GMT-05:00,2019-02-06,2019-02-06 21:09:44 UTC,Bogota,,anahi12,2019-02-15 18:45:24 UTC,2019-02-15 18:45:24 UTC,casual,,false,0,0,false,2,"Bilbao, Quito 170143, Ecuador",-0.210833326,-78.4911117554,,,,false,gps,gps,Actaeon Beetle,Megasoma actaeon,Actaeon Beetle,Insecta,446962,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Megasoma,Megasoma actaeon,
20368296,2019/02/15 12:06 PM EST,2019-02-15,2019-02-15 17:06:00 UTC,Eastern Time (US & Canada),,kemper,2019-02-15 18:57:27 UTC,2019-02-15 19:21:43 UTC,needs_id,the white ring is the reflection from my camera.,false,1,0,false,,"North Avondale, Cincinnati, OH, USA",39.1539116667,-84.4999633333,,,,false,,,Shining Fungus Beetles,Scaphidiinae,Shining Fungus Beetles,Insecta,179800,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,,,
20368765,Thu Feb 14 2019 08:25:21 GMT+0100 (GMT+1),2019-02-14,2019-02-14 07:25:21 UTC,Amsterdam,,reginabell,2019-02-15 19:23:38 UTC,2019-02-16 19:07:34 UTC,needs_id,,false,2,0,false,3,"Calle de la Nao, 5, Madrid, Madrid, ES",40.4219283333,-3.7041216667,65,,,false,,,Spider Beetles,Ptininae,Spider Beetles,Animalia,493167,Animalia,Arthropoda,Insecta,Coleoptera,Ptinidae,,,
20369270,2019-02-15 11:38:26 AM GMT,2019-02-15,2019-02-15 11:38:26 UTC,Europe/London,,timharris,2019-02-15 19:48:53 UTC,2020-01-14 20:21:28 UTC,research,"",false,1,0,false,,"Hounslow, England, GB",51.44376694,-0.39206466,8,,,false,gps,gps,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
20370083,2019/02/14 4:18 PM CST,2019-02-14,2019-02-14 22:18:00 UTC,Mexico City,,coletoobservador,2019-02-15 20:27:23 UTC,2019-02-19 20:01:24 UTC,needs_id,mini catarina,false,1,0,false,,"San Cristóbal de las Casas, Chis., México",16.7370359,-92.6376186,4955,,,false,,,Psyllobora,Psyllobora,Fungus-eating Lady Beetles,Insecta,54467,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Psyllobora,,
20370420,Fri Feb 15 2019 14:45:06 GMT-0600 (CST),2019-02-15,2019-02-15 20:45:06 UTC,Central Time (US & Canada),,sambiology,2019-02-15 20:45:26 UTC,2019-03-07 23:43:53 UTC,research,,false,5,0,false,3,"Cedar Hill State Park, Cedar Hill, TX, US",32.6137786087,-96.9968586445,24,,,false,,,Diabrotica undecimpunctata,Diabrotica undecimpunctata,Spotted Cucumber Beetle,Insecta,55487,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diabrotica,Diabrotica undecimpunctata,
